Pop, (rabi, det) for the fields
transitions_Z :[(0, 2), (1, 1), (2, 0), (5, 3), (6, 3), (7, 2), (8, 0), (9, 1), (11, 1), (13, 1), (15, 0), (16, 1), (17, 2), (18, 3), (19, 3)]
transitions_sigma :[(0, 3), (1, 2), (2, 3), (4, 3), (5, 2), (6, 2), (7, 1), (8, 3), (9, 0), (10, 1), (11, 0), (12, 1), (13, 0), (14, 1), (15, 1), (16, 2), (17, 1), (18, 0), (19, 2), (20, 3), (21, 3)]
[-0.5505878340377472, (8.036745646968484, -9.0), (7.127399230375886, 11.0), (1.1736295279115438, 23.5), (6.953107402659953, 0.5), (1.8732250900939107, -5.0), (13.03218965884298, -16.5), (9.221264091320336, 23.5), (3.3910235250368714, 18.0), (13.816952747292817, 17.0), (3.7109752697870135, -11.5), (4.539447999559343, 6.5), (2.1608738880604506, 6.5), (12.090888395905495, 15.0), (4.035414909012616, 9.0), (7.062139087356627, -14.0), (6.422129916027188, 18.0), (5.110047860071063, -11.0), (1.4043505769222975, -3.0), (5.164394094608724, 20.5), (3.5177831584587693, 22.0), (7.287360182963312, 8.5), (12.787847919389606, 22.5), (1.4867367642000318, 5.5), (14.035177328623831, 15.0), (3.7625466473400593, -7.5), (0.13135244138538837, 4.0), (12.581799197942019, 15.5), (13.038730071857572, -8.0), (14.215491162613034, -14.5), (2.523843487724662, 4.0), (2.6928083784878254, -9.0), (10.992137216962874, 2.0), (12.745438227429986, -22.0), (9.334376924671233, -12.0), (13.292236584238708, -6.5), (0.7384809851646423, -17.5)]
[-0.8621389941614716, (11.197202112525702, -10.5), (1.198177244514227, 8.0), (1.533236587420106, 14.0), (7.014515264891088, -21.0), (3.4393939236178994, -14.0), (11.175985392183065, 2.5), (11.287411702796817, -1.0), (3.418311201967299, -24.0), (14.29166339803487, 21.0), (0.04559299908578396, -3.5), (8.519474202767015, -18.0), (0.8839875413104892, 9.0), (5.57028335519135, -3.5), (14.412365276366472, -1.5), (0.7052499381825328, -16.5), (8.215619679540396, -14.5), (2.5087145436555147, 23.0), (5.642056558281183, -4.0), (4.595113699324429, -23.0), (11.725194957107306, 21.0), (13.274885527789593, -17.0), (3.871710835956037, -5.0), (2.906162920407951, 22.0), (1.6457725502550602, 16.5), (3.2638449082151055, 5.5), (10.441572298295796, -13.0), (10.969902891665697, -11.0), (9.194407286122441, 14.0), (14.005831684917212, -3.0), (10.862851808778942, 3.5), (3.903166288509965, 23.0), (1.4711236115545034, 24.0), (11.134194619953632, 7.5), (5.187569078989327, -3.0), (9.161050678230822, -3.5), (7.042708899825811, 13.5)]
[-0.4439726437782323, (6.989858150482178, 19.0), (13.37299641687423, 10.0), (12.019577692262828, -5.0), (11.116989646106958, 2.0), (11.908577224239707, -14.0), (9.594466919079423, -13.5), (3.025472816079855, -4.0), (12.622881224378943, 1.5), (2.5389909837394953, -2.0), (11.710685924626887, 18.5), (4.745060722343624, -16.0), (14.303938737139106, 8.0), (1.3448666548356414, -11.0), (12.291940371505916, -19.5), (8.307250826619565, 0.5), (12.578702392056584, 4.5), (3.7368394900113344, -12.0), (4.3463431019335985, 2.5), (9.596894402056932, 3.0), (14.406542843207717, -16.0), (12.382183503359556, 20.0), (11.238368097692728, 0.0), (12.69685878418386, -7.0), (12.762845624238253, 4.0), (7.932438463903964, -13.0), (9.413160486146808, -23.0), (13.25059893541038, 23.5), (5.092138987965882, -3.5), (10.765955792739987, -0.5), (11.813568533398211, -19.0), (4.382675564847887, 12.0), (6.974832848645747, 2.5), (12.29287012014538, -6.0), (3.063173023983836, 1.5), (7.661511255428195, 4.5), (4.078393969684839, 9.0)]
[-0.9592338313602358, (7.541144709102809, 4.5), (6.498783747665584, -6.0), (9.191817292012274, 22.5), (9.003857430070639, -13.5), (7.903988398611546, 11.5), (1.3618690380826592, -3.5), (6.903007649816573, -8.5), (1.6495747212320566, -22.0), (9.608241710811853, -13.5), (1.5673249075189233, 11.0), (4.356414475478232, 9.5), (8.195962705649436, -24.0), (3.4183238446712494, -8.0), (9.084551227279007, -2.5), (9.900070675648749, 5.0), (7.200745604932308, -0.5), (5.829083765856922, 24.0), (13.904876760207117, 0.0), (6.910882839001715, -13.5), (3.8247250858694315, 12.5), (11.693674279376864, -15.5), (0.6514817476272583, 7.5), (14.720727978274226, -15.5), (11.6140480292961, 9.5), (4.627436441369355, -11.5), (5.389778916724026, -14.0), (5.173705006018281, -21.0), (1.2044268194586039, 18.5), (6.004400183446705, 20.5), (13.113553212024271, -16.0), (12.756606303155422, 19.5), (5.798254162073135, -25.0), (8.440423747524619, 12.5), (13.052134006284177, -3.5), (6.186175779439509, -17.5), (14.951822748407722, 7.0)]
[-0.6596294707665548, (1.5520906588062644, -8.0), (4.80749265756458, -10.5), (3.31946883816272, 5.0), (5.152295879088342, -4.0), (2.2999438969418406, 14.5), (0.6714248098433018, -18.5), (9.931067442521453, 15.5), (7.93839240912348, -12.5), (8.728467696346343, 23.5), (4.240023158490658, -2.5), (4.906772640533745, 23.0), (2.2711107786744833, -11.0), (12.644856492988765, -15.0), (1.4917039079591632, -23.5), (12.685515219345689, -19.0), (10.7280164770782, -5.5), (8.671332998201251, 16.5), (11.964955888688564, 17.5), (7.626650221645832, -0.5), (4.535444593057036, -5.0), (10.675470451824367, 23.0), (3.1268862588331103, 8.0), (4.878088356927037, -6.0), (1.1369036044925451, 1.5), (13.763100081123412, -22.5), (9.568462846800685, -22.0), (1.762808016501367, 23.0), (7.439656304195523, 13.5), (8.569206018000841, -6.0), (7.61588619556278, -8.0), (11.5379001153633, -19.0), (9.94113402441144, -23.0), (2.2760536009445786, 19.5), (3.6179164331406355, -19.5), (8.200132227502763, 10.0), (4.693078058771789, -23.0)]
[-0.8900443459189662, (7.722132196649909, -12.5), (3.874556408263743, 8.5), (3.7740491749718785, 13.0), (2.3832376627251506, 15.0), (11.569519769400358, 0.5), (5.023524379357696, 13.5), (12.828609058633447, 21.5), (9.63599287904799, 8.0), (3.9013847429305315, 6.0), (7.133283969014883, 0.0), (14.54751540441066, 11.5), (9.82653759419918, -13.0), (14.878985616378486, 1.5), (6.079594921320677, 21.5), (6.594128385186195, 20.5), (12.016379772685468, -11.5), (10.267535503953695, -13.0), (13.680014032870531, 17.0), (0.3239834401756525, 22.0), (2.6964889001101255, -15.5), (8.420235821977258, -22.0), (12.153775608167052, -13.0), (11.351996879093349, 17.5), (2.643757928162813, -23.0), (13.01460281945765, 11.5), (7.871268829330802, -8.5), (4.527492905035615, 5.5), (1.479871105402708, -2.0), (3.923277729190886, -3.5), (11.274413745850325, 7.0), (8.191683073528111, -21.5), (10.560347945429385, -0.5), (0.6449038675054908, 16.0), (7.095080679282546, -10.5), (3.877691379748285, 22.0), (10.197110921144485, -2.5)]
[-0.634897184802859, (13.857826734893024, -8.5), (6.233902531675994, 3.0), (1.429377612657845, -20.5), (6.533193443901837, -15.0), (0.18388023599982262, -7.5), (14.66308199800551, 4.0), (3.580676978453994, -19.5), (14.983810787089169, 6.0), (9.164991457946599, -4.5), (12.032309216447175, -19.0), (0.6805070210248232, 17.5), (5.598288173787296, -23.0), (4.405581993050873, 12.0), (1.0198130831122398, -0.5), (8.238729257136583, 23.5), (14.703919258899987, -23.0), (3.2398590026423335, -24.5), (3.847379540093243, 10.5), (1.8379395129159093, 7.0), (11.626926138997078, -15.0), (6.829131972044706, -1.0), (8.340419735759497, 1.0), (0.12808961793780327, 9.5), (2.174022984690964, 13.0), (1.0907614370808005, 14.0), (13.399437256157398, 2.0), (14.038906311616302, -23.0), (5.949313645251095, -5.0), (1.7804557783529162, 21.5), (10.364927896298468, 23.5), (2.2234085854142904, -10.5), (8.80640975665301, 21.5), (14.974189256317914, 9.0), (6.7316500749439, -16.0), (5.2185114193707705, 18.0), (10.300122192129493, -14.0)]
[-0.9135452394168936, (13.124837893992662, -18.5), (7.035914934240282, -15.0), (2.9556812765076756, 21.0), (5.11418045964092, -19.5), (14.272214868105948, -17.0), (4.764327714219689, 17.5), (6.039277967065573, -24.0), (5.288113933056593, 14.0), (12.961528105661273, 11.0), (12.667825729586184, 20.0), (13.573788539506495, -21.5), (11.089384923689067, -10.0), (2.7331507857888937, 8.0), (13.846469968557358, -11.5), (12.828358034603298, 1.0), (14.99418186955154, 10.5), (0.3394903102889657, -22.0), (12.451200624927878, 8.5), (13.065719562582672, 21.0), (3.2437217328697443, -23.5), (11.340714474208653, -8.0), (1.5576793486252427, -23.0), (10.869952188804746, 3.0), (1.004745438694954, 19.5), (12.527386103756726, 16.5), (9.987859278917313, -6.0), (14.819943979382515, -7.5), (4.5981222577393055, 0.0), (10.658118613064289, 7.5), (8.111788015812635, 18.5), (14.251983566209674, -4.0), (0.43207612819969654, 11.0), (7.45384028647095, 16.0), (3.333940738812089, 3.5), (9.316871697083116, 20.0), (10.747718545608222, -4.5)]
[-0.7992113391278381, (2.185265854932368, 0.5), (14.940673098899424, -10.0), (6.589534291997552, -23.0), (7.99089394044131, 19.5), (7.781932200305164, -4.0), (4.116561636328697, -12.0), (13.615319053642452, 9.5), (3.3662053663283587, 4.5), (2.8528804471716285, 10.5), (11.590169034898281, 15.0), (11.186908199451864, 16.0), (8.366100615821779, -17.0), (5.392185333184898, 2.0), (14.312281622551382, -4.5), (4.776058942079544, -14.0), (8.53681089822203, 19.0), (11.577717396430671, 12.0), (6.733299465849996, -5.5), (4.760049381293356, 2.5), (0.9983280161395669, -9.0), (0.1304097706452012, 24.5), (1.1877079959958792, -20.0), (2.7932615345343947, 20.0), (6.933692581951618, -9.5), (4.309111232869327, -24.5), (0.0944907870143652, -1.0), (5.254519307054579, -12.0), (14.049017848446965, -2.5), (11.717058392241597, 9.0), (12.685492769815028, -2.0), (12.911223750561476, 2.5), (10.329650868661702, 23.5), (10.274892509914935, -10.0), (5.055628619156778, 9.0), (0.4682164220139384, -9.5), (3.020871668122709, -20.5)]
[-0.9332722837195692, (14.570823619142175, 14.0), (7.040215157903731, -19.0), (6.141359251923859, -23.5), (1.7582936631515622, -12.0), (5.187535774894059, -4.5), (11.07108233962208, 15.5), (3.9814584609121084, -20.5), (1.6045442316681147, -5.5), (3.1068453658372164, -12.5), (2.1295257238671184, -15.0), (10.916085471399128, -24.0), (5.216108215972781, -10.5), (6.320835147053003, 1.5), (4.459886974655092, -11.5), (1.7067556735128164, 17.5), (4.817156055942178, -12.5), (14.278930225409567, 7.5), (13.285510973073542, -19.0), (3.5067417891696095, 14.0), (2.4705186998471618, -8.0), (13.801746256649494, 20.0), (11.432255012914538, 14.0), (4.927082411013544, 9.5), (6.726328348740935, 6.0), (7.510607605800033, -16.0), (6.37740018311888, -14.0), (8.137246984988451, -5.5), (0.10504726320505142, -19.0), (13.160842275246978, -24.5), (6.693993536755443, 6.5), (1.6115221939980984, -19.5), (10.255878414027393, 5.0), (12.613707887940109, 3.0), (14.601924098096788, -16.0), (11.768372654914856, 0.5), (14.336970364674926, 1.0)]
[-0.5287809716296756, (2.545211696997285, -20.5), (9.409601055085659, 10.5), (6.4357329765334725, -7.5), (10.030192681588233, 15.0), (12.882235664874315, 2.0), (9.70027606934309, 12.5), (4.450269076041877, -9.0), (2.417635191231966, -7.5), (2.6436097221449018, -11.0), (13.04491629358381, 12.0), (4.179824078455567, 11.0), (1.773413554765284, 10.0), (8.713801195845008, 3.0), (14.552174527198076, 15.0), (5.395998582243919, -12.5), (6.6161245526745915, 5.5), (9.390195859596133, -5.0), (2.2795234574005008, -11.5), (1.2817465094849467, 19.0), (9.359573791734874, -23.5), (6.453334121033549, -1.5), (1.6837198287248611, 19.5), (3.110782359726727, 4.5), (13.797968323342502, -24.0), (14.964225101284683, -9.0), (0.3452794812619686, -3.0), (10.412157936953008, 22.5), (11.968403002247214, 24.0), (1.4164358982816339, 19.0), (11.080279815942049, 11.5), (11.500287791714072, -22.5), (10.225593172945082, -15.5), (12.350174565799534, -7.5), (2.5007274001836777, 13.5), (9.19872775208205, 21.0), (13.41289282310754, 5.5)]
[-0.10490296901924723, (6.164869861677289, 22.0), (10.261094234883785, 12.0), (2.460782714188099, -0.5), (14.753446988761425, 18.0), (13.99821235332638, 3.0), (14.090980729088187, 24.0), (5.306472787633538, 21.0), (10.891721178777516, -20.0), (1.2138469470664859, 16.5), (14.317328338511288, 18.0), (8.076165695674717, -2.5), (0.574281862936914, 17.5), (7.058965098112822, -1.5), (1.7208462115377188, 18.0), (13.689041580073535, 14.5), (6.8548562144860625, 5.5), (6.77790732588619, -12.5), (4.9988097650930285, 4.0), (2.7041693357750773, -11.0), (12.532013291493058, 11.0), (12.223200327716768, 2.0), (1.8725582677870989, 10.5), (2.181640360504389, 11.5), (14.208976342342794, 13.0), (7.834607376717031, -21.5), (7.318572378717363, 11.0), (7.834811601787806, 24.0), (3.598980288952589, 15.5), (1.2796489661559463, -6.0), (10.961352260783315, -21.5), (7.466012220829725, 22.5), (10.447588912211359, -2.0), (11.272750105708838, -5.5), (3.24125655926764, 6.0), (14.816075870767236, 24.0), (4.374295100569725, -21.0)]
[-0.7042604750939507, (10.86045894306153, -0.5), (1.1825731303542852, 17.5), (8.6649985704571, -14.0), (11.983766499906778, -19.0), (10.292082158848643, -21.5), (6.4978494588285685, 6.5), (0.9788097906857729, 6.5), (6.886992095969617, -15.5), (4.605545802041888, 21.0), (4.096648679114878, -17.5), (1.598963113501668, 7.0), (5.19564803224057, 19.5), (2.915960540995002, 2.0), (5.402051657438278, -14.0), (6.31573264952749, -14.5), (0.9207562543451786, -9.0), (13.996065217070282, 24.5), (12.548116114921868, 15.5), (6.009527938440442, -17.0), (8.544826121069491, 22.5), (12.347231330350041, -7.5), (10.188338505104184, 1.0), (5.075666746124625, -21.5), (10.315549015067518, 1.5), (11.60772340837866, 18.0), (9.678275026381016, 16.0), (1.670467397198081, 21.5), (11.785446731373668, -21.5), (1.358452057465911, -8.0), (2.755228760652244, 6.5), (4.564786381088197, -21.0), (8.385135540738702, -17.0), (4.620851199142635, 3.0), (7.723525003530085, -15.5), (3.0460091214627028, 3.0), (14.571237000636756, 17.0)]
[-0.9771417220332647, (8.367194160819054, -9.0), (1.466441536322236, -13.5), (4.844161318615079, 18.0), (14.260953990742564, -3.5), (6.640999428927898, -21.0), (10.231150891631842, 0.5), (12.301777554675937, 23.0), (1.150362859480083, -16.5), (9.22325920779258, 7.5), (14.403606299310923, -18.5), (6.093974243849516, -23.5), (2.741775303147733, 14.0), (12.523295735009015, -21.5), (4.154006280004978, 10.0), (4.796936111524701, -7.0), (9.554154756478965, 5.5), (14.94867614004761, -3.5), (7.3544042045250535, 18.5), (0.15117821283638477, 12.0), (12.955110878683627, -10.5), (6.422877414152026, 14.0), (13.435740633867681, 15.5), (8.674366981722414, 10.0), (4.107210854999721, 6.0), (3.7970462115481496, -3.5), (14.635625467635691, 22.0), (9.103586431592703, 8.0), (10.18111296929419, -22.5), (14.897816707380116, 24.5), (5.664282417856157, -0.5), (2.0519878529012203, 16.0), (8.940698965452611, -13.0), (10.385066075250506, 23.0), (9.346358198672533, 23.0), (5.0628850143402815, 16.0), (6.173508279025555, -7.0)]
[-0.9748987922929901, (7.041722838766873, 14.0), (2.911596866324544, -5.5), (8.809360913001, 19.0), (8.017633762210608, 2.5), (5.927955647930503, 14.5), (14.317713011987507, 21.0), (3.2784822955727577, -12.0), (8.078133696690202, 14.5), (14.623204339295626, -3.0), (12.623200742527843, -19.5), (5.820893766358495, 14.5), (2.962604365311563, 12.5), (2.1899086330085993, -7.0), (6.137265907600522, 6.0), (14.693087828345597, 5.5), (2.0587963052093983, -17.5), (2.2840493079274893, 7.5), (9.468502476811409, -8.0), (2.4736716505140066, 21.5), (7.691558771766722, 22.0), (0.8156957477331161, -6.5), (0.5946408910676837, 18.5), (5.575664257630706, -19.0), (10.107913543470204, -7.5), (8.368079736828804, -2.5), (10.927219041623175, 13.0), (5.52125038113445, -8.0), (11.133648008108139, 10.0), (6.675666896626353, 8.5), (12.202920382842422, 16.0), (2.9918226040899754, -1.0), (3.4638597071170807, 14.5), (1.230097166262567, -22.5), (4.304162599146366, -8.5), (6.0001787496730685, 2.0), (3.605319927446544, 0.0)]
